count;dtLSM
2749;797
2750;788
2751;799
2752;809
2753;785
2754;794
2755;797
2756;795
2757;797
2758;781
2759;803
2760;822
2761;979
2762;918
2763;787
2764;808
2765;798
2766;783
2767;788
2768;975
2769;800
2770;783
2771;797
2772;784
2773;783
2774;806
2775;782
2776;794
2777;799
2778;785
2779;812
2780;1011
2781;904
2782;812
2783;796
2784;791
2785;796
2786;785
2787;787
2788;798
2789;794
2790;785
2791;800
2792;784
2793;782
2794;842
2795;786
2796;986
2797;916
2798;784
2799;805
2800;801
2801;793
2802;796
2803;790
2804;783
2805;797
2806;797
2807;782
2808;822
2809;800
2810;784
2811;855
2812;979
2813;901
2814;795
2815;785
2816;782
2817;807
2818;791
2819;803
2820;785
2821;809
2822;784
2823;805
2824;782
2825;805
2826;782
2827;797
2828;997
2829;899
2830;798
2831;794
2832;786
2833;815
2834;795
2835;838
2836;802
2837;783
2838;782
2839;782
2840;784
2841;788
2842;814
2843;795
2844;977
2845;940
2846;797
2847;805
2848;782
2849;810
2850;794
2851;785
2852;796
2853;785
2854;821
2855;782
2856;799
2857;846
2858;806
2859;791
2860;942
2861;933
2862;790
2863;798
2864;814
2865;783
2866;799
2867;786
2868;837
2869;803
2870;782
2871;786
2872;796
2873;783
2874;794
2875;818
2876;973
2877;922
2878;806
2879;792
2880;796
2881;796
2882;781
2883;796
2884;785
2885;782
2886;814
2887;785
2888;793
2889;782
2890;794
2891;801
2892;1001
2893;900
2894;846
2895;811
2896;825
2897;790
2898;788
2899;783
2900;814
2901;835
2902;783
2903;819
2904;786
2905;784
2906;809
2907;812
2908;1113
2909;848
2910;781
2911;809
2912;808
2913;799
2914;791
2915;792
2916;787
2917;805
2918;789
2919;781
2920;801
2921;782
2922;804
2923;784
2924;900
2925;896
2926;799
2927;801
2928;791
2929;791
2930;799
2931;806
2932;785
2933;785
2934;866
2935;785
2936;783
2937;803
2938;783
2939;800
2940;989
2941;919
2942;808
2943;800
2944;786
2945;803
2946;801
2947;785
2948;832
2949;785
2950;782
2951;791
2952;784
2953;780
2954;807
2955;783
2956;981
2957;895
